ES3283	187	187	161	163	115	115	153	157	212	212	252	254	102	104	135	135	177	189	161	163	198	198	135	137	246	248	175	179	116	116	162	162	238	244	224	226	178	178	150	150	267	267	339	339
ES3252	187	187	161	161	113	115	153	157	216	216	252	254	100	104	135	135	185	189	161	163	198	198	135	135	246	246	175	179	116	118	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3342	187	187	161	163	115	115	153	153	216	216	252	252	100	104	123	131	185	189	161	163	200	202	135	135	246	246	179	179	116	116	162	162	244	244	224	226	178	180	144	150	267	285	339	339
ES3289	187	187	161	161	113	115	153	153	212	216	252	252	102	104	123	135	185	185	161	161	200	200	135	135	246	246	175	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
FaMa012912	187	187	161	161	115	115	153	153	216	216	252	252	102	104	123	135	185	189	0	0	198	200	135	135	246	246	179	179	116	116	162	162	0	0	224	224	178	178	144	150	267	285	339	339
ES3225	187	187	161	161	115	115	153	157	216	216	252	254	104	104	135	135	177	185	161	163	198	198	135	135	246	246	175	179	116	118	162	162	244	244	224	226	178	178	0	0	267	285	335	339
ES3035	187	187	161	163	113	113	153	157	216	216	252	254	100	100	123	131	189	189	0	0	200	202	135	137	246	248	179	179	116	118	162	162	0	0	224	224	178	180	144	150	267	267	339	339
ES3020	187	187	161	161	113	115	153	153	212	212	252	254	102	104	131	131	185	185	161	163	202	202	135	135	246	246	175	175	116	116	162	162	238	246	224	226	178	178	144	150	267	267	339	339
ES2956	187	187	163	163	115	115	153	157	212	216	252	254	100	102	131	131	189	189	161	161	202	202	135	137	248	248	175	179	116	118	160	162	238	244	224	224	178	178	144	144	267	285	339	339
ES2955	187	187	161	161	115	115	157	159	212	216	252	254	100	102	123	123	185	189	161	161	200	200	135	135	246	246	175	175	116	116	162	162	244	244	224	226	178	178	144	150	267	267	339	339
ES3356	187	187	161	163	113	115	153	157	212	216	252	254	102	102	123	135	177	185	161	163	198	200	135	135	246	246	175	175	116	116	162	162	244	244	224	224	178	178	144	144	267	267	339	339
ES3306	187	187	161	161	115	115	157	157	212	216	252	252	100	102	123	131	185	185	0	0	200	202	135	135	246	246	179	179	116	118	162	162	0	0	226	226	178	178	144	150	267	267	339	339
ES3350	187	187	161	163	113	119	153	157	216	216	254	254	102	104	131	135	177	185	161	161	198	202	135	135	246	246	175	179	116	116	162	162	238	238	224	224	178	180	144	144	267	285	339	339
ES3258	187	187	161	161	115	115	153	157	216	216	252	254	100	100	131	131	185	185	161	163	202	202	135	135	246	246	175	175	116	116	162	162	244	244	224	224	178	178	144	144	267	267	339	339
ES3296	187	187	161	161	115	115	153	157	212	216	252	252	102	104	135	135	177	185	161	163	198	200	135	135	248	248	175	179	116	116	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES3230	187	187	161	163	113	115	153	157	212	216	252	254	102	104	123	123	185	189	161	163	200	202	135	135	246	246	179	179	116	118	162	162	238	244	224	226	178	178	0	0	267	267	339	339
ES3023	187	187	161	163	115	115	153	153	216	216	252	252	100	104	131	135	177	189	161	163	198	198	137	137	246	246	175	179	116	116	162	162	244	244	224	224	180	180	144	144	267	285	339	339
ES3039	187	187	161	163	115	119	153	157	212	216	252	254	104	104	123	131	177	185	161	163	200	202	135	135	246	246	175	179	116	116	162	162	238	244	224	226	178	180	144	144	267	285	335	339
ES2954	187	187	161	161	115	115	153	153	216	216	252	254	100	104	123	131	177	189	0	0	200	202	135	135	246	246	175	179	116	116	162	162	244	244	224	226	178	180	144	144	267	285	339	339
ES3291	187	187	161	163	113	115	153	159	212	216	252	254	102	104	131	131	177	185	0	0	202	202	135	135	246	246	179	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3359	185	187	161	161	115	115	153	159	216	216	254	254	100	104	135	135	189	189	0	0	198	198	135	135	246	246	175	175	116	116	162	162	244	244	224	226	178	178	144	144	267	267	335	339
ES3331	187	187	161	161	115	115	153	153	216	216	252	252	100	104	123	131	177	185	161	163	200	202	135	135	246	246	175	179	116	118	162	162	244	244	224	224	178	178	144	144	267	267	339	339
ES3361	187	187	161	163	113	113	153	157	212	216	252	252	100	102	123	131	177	185	161	161	200	202	135	135	246	246	179	179	116	116	162	162	0	0	224	226	178	180	144	144	267	267	335	339
ES3290	187	187	161	161	113	113	153	157	216	216	252	254	100	102	131	135	177	185	161	161	198	202	135	135	246	246	175	179	116	116	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES2980	187	187	161	163	115	115	153	153	216	216	252	254	100	104	131	131	185	185	0	0	200	202	135	135	246	246	179	179	116	118	162	162	244	244	226	226	178	178	144	144	267	285	339	339
ES2989	185	187	163	163	115	115	157	157	212	216	252	254	100	100	123	135	177	185	0	0	198	200	135	137	246	248	179	179	116	116	162	162	244	244	224	224	178	178	144	144	267	285	339	339
ES3044	185	187	161	163	113	115	153	157	216	216	252	252	100	102	131	131	185	189	0	0	202	202	135	135	246	246	179	179	116	116	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES3329	187	187	161	163	113	115	153	157	216	216	252	254	100	104	131	135	185	185	0	0	198	202	135	137	246	248	175	175	116	116	162	162	0	0	224	224	178	178	144	144	267	285	339	339
ES3279	187	187	163	163	115	115	153	153	216	216	252	252	100	104	123	135	177	189	161	163	198	200	135	135	246	246	175	179	116	118	160	162	238	244	224	224	178	178	144	150	267	285	335	339
ES3347	187	187	163	163	113	115	157	157	212	212	252	254	100	100	131	131	185	189	0	0	202	202	135	135	246	246	175	179	116	116	162	162	238	244	224	226	178	178	144	150	267	267	335	339
ES3351	187	187	161	163	113	115	153	157	216	216	254	254	102	104	135	135	189	189	0	0	198	198	135	135	246	246	175	179	116	116	162	162	0	0	224	224	180	180	144	144	267	267	335	339
ES3323	187	187	161	161	113	115	153	157	212	216	252	254	100	104	123	131	177	185	161	163	200	202	135	137	246	248	175	179	116	116	162	162	244	246	224	224	178	180	144	144	267	285	335	339
ES3200	187	187	161	161	113	115	153	157	212	216	252	252	104	104	123	135	185	189	161	163	198	200	135	135	246	246	175	175	116	116	162	162	238	244	224	226	178	178	144	144	267	285	339	339
ES2865	187	187	161	163	115	115	153	157	212	216	254	254	100	104	123	131	185	189	163	163	200	202	135	137	0	0	175	175	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3196	187	187	161	163	115	115	153	157	212	216	252	254	104	104	131	135	185	189	0	0	198	202	135	137	246	248	175	179	116	118	162	162	0	0	224	226	178	178	0	0	267	267	339	339
ES2986	187	187	161	163	113	115	153	159	212	216	252	252	100	104	131	135	185	185	0	0	198	202	135	137	246	248	175	179	116	118	162	162	238	244	224	226	178	178	144	150	267	267	339	339
ES3031	187	187	163	163	113	115	157	157	216	216	0	0	104	104	131	131	177	185	163	163	202	202	135	135	0	0	175	179	116	116	162	162	244	244	224	224	178	178	144	144	267	267	339	339
ES3304	187	187	161	161	113	115	153	157	212	216	252	254	100	100	131	135	185	185	161	163	198	202	135	137	246	248	175	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	335	339
ES3332	187	187	161	161	115	115	157	157	212	216	252	254	100	102	131	131	185	185	0	0	200	202	135	137	246	248	175	179	116	116	162	162	0	0	224	226	178	180	144	144	267	267	339	339
ES3354	187	187	163	163	115	115	153	157	212	216	252	254	100	100	135	135	185	185	0	0	198	198	135	137	246	248	179	179	116	116	162	162	238	244	224	224	178	180	0	0	267	267	339	339
ES3335	187	187	161	161	115	115	153	153	216	216	254	254	100	104	123	131	185	185	161	161	200	202	135	137	246	248	179	179	116	116	162	162	238	244	226	226	178	178	144	150	267	267	335	339
ES3232	187	187	161	163	115	115	157	157	212	212	252	252	102	102	123	135	185	189	161	163	200	202	135	137	246	248	179	179	116	116	162	162	244	246	224	224	178	178	144	144	267	285	339	339
ES3231	187	187	161	163	113	115	153	157	212	216	252	252	102	104	123	123	185	189	161	161	200	200	135	135	246	246	175	175	116	118	162	162	238	244	224	226	178	180	144	150	267	267	339	339
ES3206	185	187	161	163	115	115	157	157	212	216	252	252	104	104	123	131	185	185	0	0	200	202	135	137	246	246	179	179	116	116	162	162	238	244	224	226	178	180	144	144	267	267	339	339
ES3223	187	187	161	161	113	115	153	157	216	216	252	254	100	102	123	131	177	189	161	163	200	202	135	137	246	248	179	179	116	116	162	162	238	238	224	226	178	178	144	144	267	267	339	339
ES3154	187	187	161	161	113	115	153	153	212	216	252	254	102	104	131	135	185	185	161	163	198	202	135	135	246	246	179	179	116	118	160	162	244	244	224	224	178	178	144	150	267	267	339	339
FaMa010712	187	187	161	161	115	115	153	153	212	216	0	0	102	104	123	131	177	189	0	0	200	202	135	137	246	246	179	179	116	116	162	162	244	244	224	224	178	178	144	150	267	267	339	339
ES3169	187	187	161	163	113	113	153	157	212	216	254	254	104	104	131	135	185	189	0	0	198	202	135	135	246	246	179	179	116	116	162	162	238	238	224	224	178	178	144	144	267	267	339	339
ES3153	187	187	161	161	115	119	153	157	216	216	252	254	102	104	131	135	185	189	161	163	198	202	135	137	246	248	175	179	116	116	162	162	238	244	224	226	178	180	144	150	267	267	339	339
ES3148	187	187	161	163	113	115	153	157	212	216	252	252	100	104	131	135	177	189	161	163	198	202	135	135	246	246	175	179	116	118	162	162	244	246	224	226	178	178	144	144	267	267	339	339
FaMa010412	187	187	161	163	113	119	153	153	212	216	0	0	104	104	131	135	177	185	0	0	198	202	135	137	0	0	175	175	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3218	185	187	163	163	113	115	153	159	212	216	252	254	104	104	131	131	177	189	0	0	202	202	135	137	246	248	175	175	116	116	162	162	244	244	224	224	178	178	144	144	267	267	339	339
ES3180	187	187	161	163	115	115	153	153	212	212	252	254	100	104	123	131	185	185	161	163	202	202	135	137	0	0	175	179	116	116	162	162	244	244	226	226	178	180	144	144	267	267	339	339
ES3163	187	187	161	163	113	115	153	157	212	216	252	252	100	102	131	135	177	185	161	161	198	202	135	137	246	248	179	179	116	116	162	162	244	244	224	224	178	180	144	144	267	267	339	339
ES3307	187	187	161	163	115	115	153	157	216	216	252	254	100	104	123	123	177	189	163	163	200	200	135	137	246	248	179	179	116	116	162	162	238	238	224	226	178	180	144	144	267	267	339	339
ES3203	187	187	161	161	113	115	157	157	212	216	252	254	100	104	123	135	189	189	161	161	198	200	135	135	246	246	175	179	116	118	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3211	185	187	161	161	115	115	153	153	212	216	252	252	102	104	131	131	185	189	0	0	202	202	135	135	246	246	175	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3152	185	187	161	163	115	115	153	157	212	212	252	252	100	104	131	131	185	189	161	163	202	202	135	135	246	246	179	179	116	116	162	162	238	238	224	226	178	178	144	144	267	285	339	339
ES3217	187	187	163	163	115	119	153	159	216	216	254	254	100	100	131	131	185	189	161	163	202	202	135	135	246	246	175	179	116	116	160	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3174	185	185	161	163	113	115	157	157	216	216	252	254	104	104	131	135	189	189	161	161	198	202	0	0	246	246	175	179	116	116	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES3207	187	187	163	163	115	115	153	153	212	216	254	254	100	104	131	131	185	189	161	163	202	202	135	137	246	248	179	179	116	116	162	162	238	244	224	224	178	178	144	150	267	267	335	339
ES3189	185	187	161	161	113	115	153	159	212	216	252	252	100	102	131	135	185	189	161	161	198	202	135	137	246	248	179	179	116	116	162	162	244	246	224	224	178	180	150	150	267	267	339	339
ES3150	187	187	161	163	115	115	153	157	216	216	252	252	100	104	131	131	189	189	163	163	202	202	135	137	246	248	175	179	116	116	160	162	244	244	224	226	178	178	144	144	267	267	339	339
ES3160	185	187	161	163	115	115	153	157	212	216	252	254	104	104	131	135	189	189	161	161	198	202	135	135	246	246	175	179	116	116	162	162	238	244	224	226	178	180	144	144	267	267	339	339
ES3208	185	187	161	161	115	119	153	157	212	212	252	254	104	104	131	135	177	185	161	161	198	202	135	137	246	248	179	179	116	118	162	162	244	244	224	226	178	180	144	150	267	267	339	339
ES3159	187	187	161	161	115	115	153	153	212	212	254	254	100	102	123	131	177	189	161	163	200	202	137	137	248	248	175	175	116	116	162	162	238	238	224	226	178	178	144	150	267	285	339	339
ES3193	187	187	161	163	119	119	153	153	212	216	254	254	102	102	123	131	189	189	0	0	200	202	135	135	0	0	179	179	116	116	162	162	238	244	224	226	178	180	144	144	267	285	339	339
ES3197	187	187	161	163	113	115	157	159	212	216	252	252	100	104	131	135	185	185	161	161	198	202	135	135	246	246	179	179	116	116	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES3157	187	187	161	163	113	115	157	157	0	0	0	0	100	104	135	135	177	185	161	161	198	200	135	137	0	0	175	175	116	116	162	162	238	246	224	226	178	180	144	150	267	267	339	339
ES3155	187	187	161	161	115	119	153	157	212	216	252	252	100	100	131	135	185	189	161	161	200	202	135	135	246	246	175	175	116	116	162	162	238	244	224	226	178	180	144	144	267	267	339	339
ES3214	187	187	161	161	113	115	153	157	212	212	252	252	100	104	131	135	185	185	163	163	200	202	135	135	0	0	175	175	116	116	162	162	238	246	224	224	178	178	144	150	267	267	339	339
ES3182	185	187	161	163	113	115	153	157	212	216	254	254	100	102	131	135	177	185	161	161	198	202	135	135	246	246	175	179	116	116	162	162	244	244	224	224	178	180	0	0	267	285	339	339
ES3151	187	187	161	161	115	119	157	157	212	212	252	252	100	104	131	131	177	185	161	163	202	202	135	137	0	0	175	179	116	116	162	162	238	244	224	226	178	180	144	144	267	267	335	339
